"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"1218","<=50K","United-States",45,0,4650,"Male","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",231263,"Private",31
"1219",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",200818,"Private",38
"1220",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",247379,"Self-emp-not-inc",45
"1221","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",349151,"Private",48
"1222","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",22154,"Private",53
"1223","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Widowed",9,"HS-grad",176317,"Private",55
"1224",">50K","?",72,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",14,"Masters",22245,"Private",38
"1225","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",236436,"Private",29
"1226",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",354078,"Private",36
"1227","<=50K","United-States",60,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",10,"Some-college",166813,"Self-emp-not-inc",42
"1228","<=50K","England",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",358740,"Private",50
"1229","<=50K","United-States",35,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",208426,"Self-emp-not-inc",75
"1230",">50K","United-States",40,1902,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",265266,"Private",46
"1231","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",31838,"Federal-gov",52
"1232","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",175034,"Private",27
"1233","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",413297,"Private",43
"1234","<=50K","United-States",42,0,0,"Female","Black","Not-in-family","Other-service","Separated",7,"11th",106347,"Private",31
"1235","<=50K","United-States",30,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",174754,"Private",23
"1236","<=50K","United-States",24,0,0,"Female","White","Not-in-family","Sales","Never-married",9,"HS-grad",441454,"Private",34
"1237","<=50K","Cuba",40,0,0,"Female","White","Other-relative","Sales","Married-civ-spouse",9,"HS-grad",209344,"Self-emp-not-inc",41
"1238","<=50K","United-States",30,0,0,"Female","White","Own-child","Other-service","Never-married",9,"HS-grad",185732,"Private",31
"1239","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",65372,"Private",42
"1240",">50K","United-States",45,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",33975,"Private",35
"1241","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Adm-clerical","Separated",9,"HS-grad",326297,"Private",55
"1242","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Widowed",9,"HS-grad",194630,"State-gov",36
"1243",">50K","United-States",59,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",167414,"Self-emp-not-inc",65
"1244","<=50K","United-States",12,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",165799,"Local-gov",38
"1245","<=50K","United-States",20,0,0,"Female","White","Not-in-family","Other-service","Widowed",10,"Some-college",192866,"Private",62
"1246",">50K","United-States",60,0,99999,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",166459,"Self-emp-inc",54
"1247","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",148995,"Private",49
"1248","<=50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",190040,"Private",34
"1249","<=50K","United-States",40,0,0,"Female","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",209432,"Private",32
"1250",">50K","United-States",50,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",229465,"Self-emp-inc",51
"1251","<=50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",397466,"Self-emp-not-inc",48
"1252","<=50K","?",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",283767,"Private",30
"1253","<=50K","United-States",43,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",202452,"Federal-gov",52
"1254","<=50K","United-States",40,1762,0,"Male","White","Not-in-family","Transport-moving","Never-married",10,"Some-college",218555,"Self-emp-not-inc",28
"1255","<=50K","United-States",40,0,0,"Male","Asian-Pac-Islander","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",128604,"Private",29
"1256","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",13,"Bachelors",65466,"Private",38
"1257",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",141326,"Private",57
"1258",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",369468,"Federal-gov",43
"1259","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Separated",10,"Some-college",136137,"State-gov",37
"1260","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",236770,"Private",30
"1261",">50K","United-States",48,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",89534,"Private",53
"1262","<=50K","United-States",1,0,0,"Female","White","Not-in-family","?","Widowed",11,"Assoc-voc",195779,"?",69
"1263","<=50K","United-States",37,0,0,"Female","White","Not-in-family","Other-service","Widowed",9,"HS-grad",29778,"Private",73
"1264","<=50K","United-States",35,0,0,"Male","White","Own-child","Craft-repair","Never-married",10,"Some-college",153516,"Self-emp-inc",22
"1265","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Sales","Never-married",9,"HS-grad",163594,"Private",31
"1266",">50K","United-States",40,1887,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",189623,"Private",38
"1267","<=50K","United-States",35,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",343748,"Self-emp-not-inc",50
"1268","<=50K","United-States",37,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",387430,"Private",37
"1269","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Protective-serv","Divorced",13,"Bachelors",409505,"Local-gov",44
"1270","<=50K","United-States",45,0,0,"Female","Black","Unmarried","Exec-managerial","Never-married",13,"Bachelors",200734,"Private",47
"1271","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",10,"Some-college",115831,"Private",27
"1272","<=50K","United-States",80,0,0,"Female","White","Not-in-family","Other-service","Never-married",12,"Assoc-acdm",150296,"Private",28
"1273","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Tech-support","Never-married",9,"HS-grad",323545,"Private",25
"1274","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Never-married",10,"Some-college",232577,"Private",20
"1275",">50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",152754,"Local-gov",51
"1276",">50K","United-States",40,1977,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",129007,"Private",46
"1277",">50K","United-States",7,0,6514,"Male","White","Husband","Protective-serv","Married-civ-spouse",13,"Bachelors",171584,"Private",67
"1278","<=50K","United-States",35,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",386136,"Private",47
"1279","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",342865,"Private",42
"1280","<=50K","United-States",50,1876,0,"Male","White","Not-in-family","Sales","Never-married",9,"HS-grad",186785,"Private",52
"1281",">50K","Philippines",40,0,0,"Female","Asian-Pac-Islander","Unmarried","Prof-specialty","Divorced",12,"Assoc-acdm",158926,"Federal-gov",42
"1282",">50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",36039,"?",65
"1283","<=50K","United-States",10,0,0,"Male","Black","Own-child","Farming-fishing","Never-married",10,"Some-college",164019,"Private",21
"1284",">50K","United-States",40,0,5178,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",88926,"Private",50
"1285","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",188861,"Private",46
"1286",">50K","United-States",50,0,15024,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",370119,"Self-emp-not-inc",47
"1287","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",6,"10th",182062,"Private",57
"1288","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",13,"Bachelors",37238,"Private",37
"1289","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",421132,"Private",50
"1290","<=50K","United-States",40,0,0,"Male","White","Husband","?","Married-civ-spouse",8,"12th",178660,"?",58
"1291","<=50K","El-Salvador",30,0,0,"Female","White","Unmarried","Other-service","Widowed",2,"1st-4th",795830,"Self-emp-not-inc",63
"1292","<=50K","United-States",65,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",278403,"Private",39
"1293","<=50K","United-States",35,0,0,"Male","Black","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",279661,"Private",46
"1294","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",113397,"Private",36
"1295","<=50K","United-States",50,1628,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",3,"5th-6th",280093,"Private",26
"1296","<=50K","United-States",57,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",236696,"Private",21
"1297","<=50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",12,"Assoc-acdm",265266,"Private",41
"1298","<=50K","United-States",40,0,0,"Male","Black","Own-child","Other-service","Never-married",10,"Some-college",34935,"Local-gov",44
"1299","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",58222,"Private",22
"1300","<=50K","United-States",60,0,0,"Male","Black","Not-in-family","Armed-Forces","Never-married",10,"Some-college",301010,"Federal-gov",29
"1301","<=50K","Japan",40,0,0,"Female","Black","Unmarried","Other-service","Never-married",9,"HS-grad",419721,"Private",29
"1302",">50K","United-States",40,0,0,"Female","White","Wife","Transport-moving","Married-civ-spouse",10,"Some-college",186791,"Self-emp-inc",58
"1303","<=50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",180686,"Self-emp-not-inc",36
"1304","<=50K","United-States",48,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",11,"Assoc-voc",209103,"Private",30
"1305",">50K","United-States",43,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",13,"Bachelors",32668,"Private",37
"1306","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Machine-op-inspct","Never-married",11,"Assoc-voc",256956,"Private",29
"1307","<=50K","Mexico",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",3,"5th-6th",202203,"Private",26
"1308","<=50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",85995,"Private",43
"1309",">50K","United-States",40,0,0,"Female","White","Wife","Craft-repair","Married-civ-spouse",9,"HS-grad",125421,"Private",49
"1310","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",283037,"Federal-gov",45
"1311","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",192932,"Private",28
"1312","<=50K","United-States",25,0,0,"Female","White","Not-in-family","?","Never-married",10,"Some-college",244689,"?",20
"1313","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",179646,"Private",51
"1314",">50K","Canada",50,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",10,"Some-college",509350,"Private",32
"1315","<=50K","United-States",40,0,0,"Female","White","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",96279,"Private",24
"1316",">50K","United-States",40,0,7298,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",119098,"Private",35
"1317","<=50K","United-States",55,0,0,"Male","White","Not-in-family","?","Never-married",12,"Assoc-acdm",327120,"?",35
"1318",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",144928,"State-gov",41
"1319",">50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",55237,"Private",48
"1320","<=50K","United-States",35,0,1471,"Female","White","Unmarried","Adm-clerical","Widowed",9,"HS-grad",101265,"Local-gov",61
"1321","<=50K","United-States",30,0,0,"Male","White","Own-child","Adm-clerical","Never-married",10,"Some-college",114874,"Private",20
"1322",">50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Never-married",9,"HS-grad",190525,"Private",27
"1323",">50K","United-States",24,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",121912,"Private",55
"1324",">50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",83893,"Private",39
"1325","<=50K","United-States",20,0,0,"Male","White","Own-child","?","Never-married",6,"10th",138507,"?",17
"1326","<=50K","?",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",256522,"Private",47
"1327",">50K","India",40,0,0,"Female","Asian-Pac-Islander","Unmarried","Other-service","Widowed",9,"HS-grad",168381,"Private",52
"1328","<=50K","United-States",20,0,0,"Female","Black","Own-child","Sales","Never-married",9,"HS-grad",293579,"Private",24
"1329","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Other-service","Never-married",7,"11th",285290,"Private",29
"1330","<=50K","United-States",40,0,0,"Male","White","Other-relative","Machine-op-inspct","Never-married",9,"HS-grad",188488,"Private",25
"1331","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Never-married",10,"Some-college",324469,"Private",20
"1332","<=50K","United-States",35,0,0,"Male","Black","Not-in-family","Machine-op-inspct","Never-married",9,"HS-grad",275244,"Private",23
"1333","<=50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",265099,"Private",57
"1334",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",11,"Assoc-voc",146767,"Private",51
"1335","<=50K","United-States",16,0,3674,"Female","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",40681,"Private",33
"1336","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",174938,"Private",39
"1337",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",240124,"Private",40
"1338","<=50K","United-States",16,0,2329,"Female","White","Own-child","Tech-support","Divorced",13,"Bachelors",269708,"Private",71
"1339","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",34180,"State-gov",38
"1340","<=50K","United-States",40,0,0,"Male","White","Unmarried","Prof-specialty","Never-married",15,"Prof-school",225904,"State-gov",28
"1341","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Married-spouse-absent",14,"Masters",89392,"Private",57
"1342","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Adm-clerical","Divorced",10,"Some-college",46857,"Private",47
"1343","<=50K","United-States",40,0,0,"Male","White","Own-child","Adm-clerical","Never-married",9,"HS-grad",105363,"State-gov",59
"1344","<=50K","United-States",40,0,0,"Male","Other","Not-in-family","Sales","Never-married",9,"HS-grad",195105,"Private",26
"1345","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",13,"Bachelors",184117,"Private",35
"1346",">50K","Germany",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",134768,"Self-emp-inc",61
"1347","<=50K","United-States",30,0,0,"Female","White","Own-child","?","Never-married",7,"11th",145886,"?",17
"1348",">50K","?",60,0,0,"Male","Asian-Pac-Islander","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",153078,"Private",36
"1349","<=50K","United-States",50,0,3411,"Male","White","Husband","?","Married-civ-spouse",4,"7th-8th",225652,"?",62
"1350",">50K","United-States",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",10,"Some-college",467108,"Private",34
"1351",">50K","United-States",50,0,7688,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",199765,"Self-emp-inc",32
"1352","<=50K","United-States",40,0,0,"Female","White","Own-child","Sales","Separated",9,"HS-grad",173938,"Private",42
"1353","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",191161,"Private",39
"1354","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Machine-op-inspct","Divorced",3,"5th-6th",132606,"Private",58
"1355",">50K","United-States",60,1848,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",30073,"Self-emp-not-inc",61
"1356","<=50K","United-States",55,0,0,"Male","Black","Other-relative","Craft-repair","Never-married",6,"10th",155190,"Private",40
"1357","<=50K","United-States",37,0,0,"Male","White","Not-in-family","Tech-support","Never-married",13,"Bachelors",42900,"Private",31
"1358","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Never-married",9,"HS-grad",191161,"Private",36
"1359","<=50K","United-States",40,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",10,"Some-college",181820,"Private",23
"1360","<=50K","United-States",41,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",105974,"Private",33
"1361",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",146378,"Private",52
"1362","<=50K","United-States",24,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",103440,"Private",22
"1363","<=50K","Italy",40,0,0,"Female","White","Unmarried","Sales","Divorced",10,"Some-college",203435,"Private",51
"1364","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Never-married",11,"Assoc-voc",168312,"Federal-gov",31
"1365","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",9,"HS-grad",257764,"Self-emp-inc",49
"1366","<=50K","United-States",40,0,0,"Female","Black","Wife","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",171301,"Private",49
"1367","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Adm-clerical","Widowed",10,"Some-college",225339,"Federal-gov",53
"1368",">50K","Japan",40,0,99999,"Male","Asian-Pac-Islander","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",152234,"Private",52
"1369","<=50K","United-States",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",6,"10th",444554,"Private",20
"1370","<=50K","United-States",40,0,0,"Male","Black","Own-child","Other-service","Never-married",12,"Assoc-acdm",403788,"Private",26
"1371","<=50K","United-States",6,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",190997,"?",61
"1372","<=50K","Poland",30,0,0,"Female","White","Not-in-family","Other-service","Never-married",14,"Masters",221550,"Private",43
"1373","<=50K","United-States",52,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",98929,"Self-emp-inc",46
"1374","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",11,"Assoc-voc",169203,"Local-gov",43
"1375","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Sales","Divorced",9,"HS-grad",102332,"Private",41
"1376","<=50K","United-States",55,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",230684,"Self-emp-not-inc",44
"1377","<=50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",449257,"Private",54
"1378",">50K","United-States",40,0,20051,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",198766,"Private",65
"1379","<=50K","Canada",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",13,"Bachelors",97429,"Private",32
"1380","<=50K","United-States",40,0,0,"Male","White","Own-child","Adm-clerical","Separated",10,"Some-college",208999,"Private",25
"1381","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Never-married",13,"Bachelors",37072,"Private",23
"1382","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",163101,"Local-gov",25
"1383","<=50K","United-States",50,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",10,"Some-college",119075,"Private",19
"1384","<=50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",137314,"Self-emp-not-inc",37
"1385","<=50K","United-States",45,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",10,"Some-college",127303,"Private",45
"1386","<=50K","United-States",44,0,0,"Male","Black","Not-in-family","Sales","Never-married",9,"HS-grad",349116,"Private",37
"1387",">50K","Iran",70,1564,0,"Male","White","Other-relative","Exec-managerial","Divorced",10,"Some-college",266324,"Self-emp-not-inc",40
"1388","<=50K","United-States",40,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",194095,"?",19
"1389","<=50K","United-States",5,0,0,"Male","White","Own-child","Other-service","Never-married",7,"11th",46496,"Private",17
"1390","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Tech-support","Never-married",13,"Bachelors",29904,"Private",27
"1391",">50K","?",40,1887,0,"Male","Black","Husband","Craft-repair","Married-civ-spouse",4,"7th-8th",289403,"Local-gov",40
"1392","<=50K","United-States",30,1762,0,"Female","White","Unmarried","Sales","Divorced",9,"HS-grad",226922,"Private",59
"1393","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Never-married",9,"HS-grad",234151,"Federal-gov",19
"1394","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Machine-op-inspct","Never-married",6,"10th",238287,"Private",43
"1395",">50K","United-States",40,0,0,"Male","White","Unmarried","Transport-moving","Never-married",6,"10th",230624,"Private",42
"1396","<=50K","United-States",40,0,5013,"Male","Black","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",398212,"Private",54
"1397","<=50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",114758,"Self-emp-not-inc",54
"1398","<=50K","United-States",45,0,2105,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",6,"10th",246519,"Private",51
"1399",">50K","United-States",60,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",137815,"Private",50
"1400","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",260696,"Private",40
"1401","<=50K","United-States",25,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",12,"Assoc-acdm",325007,"Private",55
"1402","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",113176,"Private",50
"1403","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",66815,"Private",31
"1404","<=50K","United-States",32,0,0,"Female","Black","Unmarried","?","Divorced",9,"HS-grad",51795,"?",42
"1405",">50K","United-States",45,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",241523,"Private",24
"1406","<=50K","United-States",40,0,0,"Male","White","Own-child","Sales","Divorced",7,"11th",30226,"Private",30
"1407",">50K","United-States",50,0,0,"Female","White","Wife","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",352628,"Local-gov",39
"1408","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Transport-moving","Divorced",9,"HS-grad",143912,"Private",37
"1409","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",130021,"Private",33
"1410","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Widowed",9,"HS-grad",329778,"Private",48
"1411","<=50K","Thailand",78,0,0,"Male","Asian-Pac-Islander","Husband","Other-service","Married-civ-spouse",9,"HS-grad",196945,"Self-emp-inc",43
"1412",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",24342,"Private",39
"1413",">50K","United-States",45,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",34368,"Private",53
"1414","<=50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",6,"10th",173839,"Self-emp-not-inc",52
"1415","<=50K","United-States",20,0,0,"Male","Asian-Pac-Islander","Husband","Adm-clerical","Married-civ-spouse",10,"Some-college",73211,"State-gov",28
"1416","<=50K","United-States",52,0,0,"Male","White","Not-in-family","Other-service","Never-married",9,"HS-grad",86723,"Private",32
"1417",">50K","United-States",90,0,0,"Male","Black","Husband","Sales","Married-civ-spouse",13,"Bachelors",179186,"Private",31
"1418",">50K","United-States",40,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",13,"Bachelors",127610,"Private",31
"1419","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",115070,"Private",47
"1420","<=50K","United-States",50,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",172582,"?",19
"1421","<=50K","United-States",40,0,0,"Male","Black","Husband","Handlers-cleaners","Married-civ-spouse",11,"Assoc-voc",256202,"Private",40
"1422","<=50K","United-States",45,0,0,"Female","White","Own-child","Adm-clerical","Never-married",12,"Assoc-acdm",202872,"Private",40
"1423","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Other-service","Divorced",7,"11th",184102,"Private",41
"1424","<=50K","United-States",40,0,0,"Male","Black","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",130703,"Federal-gov",53
"1425","<=50K","Germany",43,0,0,"Male","Amer-Indian-Eskimo","Unmarried","Machine-op-inspct","Divorced",7,"11th",134727,"Private",46
"1426",">50K","United-States",35,0,4386,"Male","White","Husband","Farming-fishing","Married-civ-spouse",13,"Bachelors",36228,"Self-emp-inc",45
"1427","<=50K","United-States",34,0,3411,"Female","Black","Wife","Other-service","Married-civ-spouse",5,"9th",297847,"Private",39
"1428","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Machine-op-inspct","Never-married",9,"HS-grad",213644,"Private",19
"1429",">50K","United-States",40,1887,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",173796,"Private",57
"1430","<=50K","Peru",40,0,0,"Female","White","Wife","Machine-op-inspct","Married-civ-spouse",11,"Assoc-voc",147322,"Private",49
"1431","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",296253,"Private",59
"1432",">50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Divorced",11,"Assoc-voc",180871,"Private",32
"1433","<=50K","United-States",15,0,594,"Female","White","Own-child","?","Never-married",10,"Some-college",169882,"?",18
"1434","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Protective-serv","Never-married",10,"Some-college",211115,"State-gov",35
"1435","<=50K","United-States",40,0,0,"Female","White","Wife","Transport-moving","Married-civ-spouse",6,"10th",183870,"Self-emp-inc",58
"1436","<=50K","Mexico",43,0,0,"Male","White","Not-in-family","Other-service","Never-married",13,"Bachelors",441620,"Private",28
