"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"4220","<=50K","United-States",48,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",171114,"Private",25
"4221","<=50K","United-States",36,0,0,"Female","White","Unmarried","Sales","Divorced",10,"Some-college",169638,"Private",35
"4222",">50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",10,"Some-college",125461,"Private",41
"4223","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",7,"11th",145434,"Private",33
"4224","<=50K","United-States",25,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",152182,"Private",18
"4225","<=50K","United-States",38,0,0,"Male","White","Not-in-family","Adm-clerical","Separated",9,"HS-grad",233724,"Self-emp-inc",27
"4226","<=50K","United-States",35,0,0,"Female","White","Unmarried","Other-service","Divorced",9,"HS-grad",153963,"Private",32
"4227","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Other-service","Never-married",9,"HS-grad",88120,"Local-gov",51
"4228","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Divorced",11,"Assoc-voc",96330,"Private",38
"4229","<=50K","United-States",25,0,0,"Female","White","Wife","Transport-moving","Married-civ-spouse",10,"Some-college",66118,"Local-gov",41
"4230","<=50K","United-States",40,0,2829,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",182178,"Private",26
"4231","<=50K","United-States",35,0,0,"Male","White","Unmarried","Exec-managerial","Divorced",11,"Assoc-voc",53628,"Self-emp-not-inc",38
"4232",">50K","United-States",45,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",5,"9th",174865,"Private",54
"4233","<=50K","Outlying-US(Guam-USVI-etc)",60,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",66194,"Private",30
"4234","<=50K","United-States",30,0,0,"Female","White","Unmarried","Exec-managerial","Widowed",10,"Some-college",73796,"Private",31
"4235","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",28366,"State-gov",26
"4236","<=50K","United-States",3,0,4931,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",231741,"Self-emp-not-inc",75
"4237","<=50K","United-States",40,0,0,"Male","Black","Own-child","Transport-moving","Never-married",14,"Masters",237865,"Private",29
"4238",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",195453,"Private",61
"4239","<=50K","United-States",45,0,0,"Female","White","Unmarried","Sales","Separated",10,"Some-college",116934,"Private",24
"4240","<=50K","United-States",30,0,0,"Male","White","Not-in-family","?","Never-married",8,"12th",87867,"?",22
"4241","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",12,"Assoc-acdm",456399,"Private",34
"4242","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Divorced",10,"Some-college",263608,"Private",42
"4243","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",7,"11th",263498,"Private",24
"4244","<=50K","?",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",12,"Assoc-acdm",183765,"Self-emp-not-inc",42
"4245","<=50K","United-States",40,1980,0,"Male","Black","Not-in-family","Craft-repair","Never-married",9,"HS-grad",469705,"Federal-gov",27
"4246",">50K","United-States",50,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",13,"Bachelors",113253,"Local-gov",39
"4247","<=50K","United-States",40,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",138768,"Private",20
"4248","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Other-service","Never-married",7,"11th",302146,"Private",51
"4249","<=50K","United-States",30,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",253866,"Private",68
"4250","<=50K","United-States",48,0,0,"Male","White","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",214858,"Federal-gov",28
"4251","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Tech-support","Divorced",9,"HS-grad",243476,"Private",43
"4252","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Married-spouse-absent",10,"Some-college",169104,"Private",35
"4253","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Adm-clerical","Divorced",9,"HS-grad",103218,"Private",44
"4254","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Handlers-cleaners","Never-married",13,"Bachelors",57233,"Private",41
"4255",">50K","United-States",45,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",9,"HS-grad",228320,"Private",44
"4256","<=50K","United-States",40,0,0,"Female","White","Other-relative","Adm-clerical","Married-civ-spouse",9,"HS-grad",217421,"Private",20
"4257",">50K","United-States",75,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",185041,"Private",46
"4258",">50K","United-States",70,0,7688,"Male","White","Husband","Transport-moving","Married-civ-spouse",12,"Assoc-acdm",37302,"Self-emp-not-inc",27
"4259","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",261059,"Private",32
"4260","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Sales","Divorced",10,"Some-college",59767,"Private",46
"4261","<=50K","United-States",24,0,0,"Male","White","Not-in-family","Other-service","Never-married",9,"HS-grad",333541,"Private",26
"4262","<=50K","Vietnam",40,0,0,"Female","Asian-Pac-Islander","Own-child","Adm-clerical","Never-married",10,"Some-college",133352,"Private",20
"4263","<=50K","United-States",40,0,0,"Female","White","Wife","Farming-fishing","Married-civ-spouse",9,"HS-grad",99270,"Private",36
"4264",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",204629,"Private",49
"4265",">50K","United-States",55,0,3103,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",34104,"Private",32
"4266",">50K","United-States",50,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",312667,"Private",32
"4267",">50K","United-States",40,1902,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",329603,"Private",49
"4268","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",9,"HS-grad",281021,"Private",36
"4269","<=50K","United-States",25,0,0,"Male","White","Other-relative","Other-service","Never-married",10,"Some-college",275385,"Private",22
"4270","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",129177,"Federal-gov",52
"4271",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",385591,"Private",42
"4272","<=50K","United-States",40,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",201179,"?",22
"4273","<=50K","United-States",16,0,0,"Female","White","Unmarried","Other-service","Widowed",9,"HS-grad",38360,"Private",72
"4274","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Separated",13,"Bachelors",73796,"Local-gov",30
"4275","<=50K","United-States",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",10,"Some-college",67671,"Private",44
"4276","<=50K","United-States",45,0,0,"Female","White","Not-in-family","Sales","Never-married",13,"Bachelors",257621,"Private",23
"4277","<=50K","United-States",20,0,0,"Male","White","Own-child","Sales","Never-married",10,"Some-college",180052,"Private",22
"4278","<=50K","United-States",60,0,0,"Male","White","Unmarried","Adm-clerical","Separated",13,"Bachelors",656036,"Private",59
"4279","<=50K","United-States",40,0,0,"Female","White","Unmarried","Prof-specialty","Divorced",9,"HS-grad",215943,"Private",46
"4280","<=50K","Mexico",40,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",11,"Assoc-voc",488720,"Private",30
"4281","<=50K","Puerto-Rico",30,0,0,"Female","White","Unmarried","Other-service","Widowed",4,"7th-8th",199298,"Federal-gov",64
"4282","<=50K","United-States",40,0,0,"Female","Black","Wife","Sales","Married-civ-spouse",10,"Some-college",305692,"Private",31
"4283","<=50K","United-States",20,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",114994,"Private",64
"4284","<=50K","United-States",40,0,0,"Female","White","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",88265,"Private",45
"4285",">50K","United-States",40,1887,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",168569,"Private",59
"4286","<=50K","Jamaica",40,0,0,"Female","Black","Other-relative","Adm-clerical","Never-married",9,"HS-grad",175413,"Private",32
"4287","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Machine-op-inspct","Married-civ-spouse",13,"Bachelors",161226,"Private",43
"4288","<=50K","United-States",20,0,1086,"Female","White","Not-in-family","?","Divorced",6,"10th",160995,"?",66
"4289","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Sales","Never-married",10,"Some-college",208598,"Private",23
"4290","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",200471,"Self-emp-not-inc",49
"4291","<=50K","Mexico",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",8,"12th",256609,"Private",32
"4292","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Never-married",11,"Assoc-voc",176684,"Private",49
"4293","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Divorced",10,"Some-college",206512,"Private",33
"4294","<=50K","United-States",85,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",15,"Prof-school",212640,"Private",28
"4295","<=50K","United-States",40,0,0,"Male","Black","Husband","Sales","Married-civ-spouse",9,"HS-grad",148724,"Private",47
"4296","<=50K","United-States",40,0,0,"Male","White","Own-child","Other-service","Never-married",9,"HS-grad",266510,"Private",41
"4297",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",240252,"Local-gov",34
"4298","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",358975,"Private",25
"4299","<=50K","United-States",40,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",124242,"?",20
"4300","<=50K","United-States",15,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",434710,"Private",21
"4301","<=50K","?",30,0,0,"Male","White","Unmarried","Farming-fishing","Never-married",9,"HS-grad",204338,"Private",25
"4302","<=50K","United-States",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",5,"9th",241844,"Private",46
"4303","<=50K","Cambodia",40,0,0,"Male","Asian-Pac-Islander","Husband","Craft-repair","Married-civ-spouse",2,"1st-4th",191342,"Private",37
"4304",">50K","United-States",56,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",221947,"Private",41
"4305","<=50K","United-States",50,1504,0,"Male","White","Own-child","Adm-clerical","Never-married",9,"HS-grad",111483,"Private",44
"4306",">50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",9,"HS-grad",65278,"Private",30
"4307","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",10,"Some-college",133403,"Private",54
"4308","<=50K","United-States",99,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",166416,"Self-emp-not-inc",35
"4309","<=50K","United-States",12,0,0,"Female","White","Not-in-family","?","Widowed",9,"HS-grad",142158,"?",58
"4310","<=50K","Ecuador",25,0,0,"Female","White","Own-child","Tech-support","Never-married",10,"Some-college",221480,"Private",21
"4311",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",189878,"Self-emp-not-inc",35
"4312",">50K","United-States",80,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",278403,"Private",35
"4313","<=50K","United-States",20,0,0,"Male","White","Own-child","Craft-repair","Never-married",10,"Some-college",184710,"Private",19
"4314","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Divorced",9,"HS-grad",177775,"Private",48
"4315","<=50K","Nicaragua",40,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",275943,"?",56
"4316","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Craft-repair","Widowed",10,"Some-college",225473,"Self-emp-not-inc",65
"4317","<=50K","United-States",35,0,0,"Male","Black","Unmarried","Adm-clerical","Separated",13,"Bachelors",289403,"Private",40
"4318","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",269060,"Private",26
"4319","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",449354,"Private",45
"4320","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",10,"Some-college",214413,"Private",26
"4321","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",80058,"Private",32
"4322",">50K","United-States",50,0,27828,"Male","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",202027,"Private",35
"4323","<=50K","United-States",48,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",10,"Some-college",123440,"Self-emp-not-inc",22
"4324","<=50K","United-States",38,0,0,"Female","White","Own-child","Prof-specialty","Separated",11,"Assoc-voc",191524,"Private",37
"4325","<=50K","Mexico",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",13,"Bachelors",308144,"Private",25
"4326","<=50K","?",53,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",2,"1st-4th",164204,"Private",64
"4327",">50K","United-States",48,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",11,"Assoc-voc",205100,"Private",46
"4328","<=50K","United-States",27,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",195750,"Private",30
"4329",">50K","United-States",40,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",12,"Assoc-acdm",149756,"Private",63
"4330",">50K","United-States",40,0,0,"Male","White","Husband","Protective-serv","Married-civ-spouse",9,"HS-grad",240358,"Local-gov",51
"4331","<=50K","United-States",16,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",4,"7th-8th",241174,"Self-emp-not-inc",68
"4332","<=50K","Canada",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",356838,"Private",36
"4333","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",10,"Some-college",115705,"Self-emp-inc",28
"4334","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",137142,"Local-gov",41
"4335","<=50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",296066,"Private",47
"4336","<=50K","United-States",30,0,0,"Female","Black","Unmarried","Other-service","Never-married",10,"Some-college",401335,"Private",22
"4337","<=50K","Philippines",80,0,0,"Male","Asian-Pac-Islander","Own-child","?","Never-married",13,"Bachelors",182771,"?",33
"4338",">50K","United-States",40,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",186824,"Self-emp-inc",34
"4339",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",162187,"Federal-gov",46
"4340","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Married-spouse-absent",10,"Some-college",98010,"Private",28
"4341",">50K","United-States",52,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",172538,"Private",36
"4342","<=50K","United-States",20,0,0,"Female","White","Own-child","Sales","Never-married",10,"Some-college",80163,"Private",18
"4343",">50K","United-States",50,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",43959,"Local-gov",33
"4344",">50K","United-States",60,0,7298,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",162632,"Private",51
"4345","<=50K","United-States",35,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",115422,"Self-emp-not-inc",56
"4346","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Never-married",9,"HS-grad",100933,"Private",54
"4347","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Exec-managerial","Never-married",9,"HS-grad",270379,"Private",29
"4348","<=50K","United-States",84,0,0,"Female","Amer-Indian-Eskimo","Not-in-family","Handlers-cleaners","Divorced",10,"Some-college",20109,"Private",40
"4349",">50K","United-States",65,0,15024,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",114758,"Private",53
"4350","<=50K","United-States",35,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",100345,"Private",22
"4351",">50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",184901,"Private",33
"4352","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Transport-moving","Divorced",9,"HS-grad",87239,"Private",28
"4353","<=50K","United-States",12,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",10,"Some-college",127363,"Private",63
"4354",">50K","Germany",60,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",199720,"Federal-gov",53
"4355","<=50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",143058,"Private",37
"4356","<=50K","United-States",40,0,0,"Male","White","Unmarried","Exec-managerial","Divorced",10,"Some-college",36489,"Federal-gov",50
"4357","<=50K","United-States",40,0,0,"Male","White","Own-child","Craft-repair","Never-married",9,"HS-grad",141698,"Private",22
"4358","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",12,"Assoc-acdm",26358,"Federal-gov",40
"4359",">50K","United-States",40,0,8614,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",195532,"Private",22
"4360","<=50K","United-States",40,0,0,"Male","White","Own-child","Prof-specialty","Never-married",10,"Some-college",30039,"Private",21
"4361","<=50K","Jamaica",40,0,0,"Male","Black","Husband","Handlers-cleaners","Married-civ-spouse",12,"Assoc-acdm",125159,"Private",25
"4362","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Craft-repair","Never-married",10,"Some-college",246250,"Private",20
"4363","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",77370,"Federal-gov",43
"4364","<=50K","United-States",50,0,0,"Female","White","Unmarried","Exec-managerial","Never-married",11,"Assoc-voc",355569,"Private",29
"4365",">50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",180603,"Private",32
"4366",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",201785,"Private",42
"4367","<=50K","South",40,0,0,"Male","Asian-Pac-Islander","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",256211,"Private",33
"4368",">50K","United-States",40,0,0,"Female","White","Wife","Exec-managerial","Married-civ-spouse",10,"Some-college",146764,"Private",27
"4369","<=50K","Iran",40,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",211968,"?",22
"4370","<=50K","United-States",38,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",10,"Some-college",200515,"Private",29
"4371","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",52636,"Private",29
"4372","<=50K","United-States",20,0,0,"Female","White","Own-child","Exec-managerial","Never-married",10,"Some-college",27049,"Private",20
"4373","<=50K","United-States",40,0,0,"Male","White","Own-child","Adm-clerical","Never-married",6,"10th",111128,"Private",35
"4374",">50K","Puerto-Rico",50,1902,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",348038,"Self-emp-not-inc",31
"4375","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",93930,"Private",33
"4376","<=50K","United-States",40,1539,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",397831,"Private",67
"4377","<=50K","United-States",10,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",33794,"Private",46
"4378",">50K","United-States",40,0,0,"Female","White","Wife","Machine-op-inspct","Married-civ-spouse",5,"9th",178215,"Private",45
"4379","<=50K","United-States",20,0,0,"Male","White","Own-child","Sales","Never-married",7,"11th",191910,"Local-gov",17
"4380",">50K","United-States",70,1848,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",340110,"Private",35
"4381",">50K","Jamaica",40,0,0,"Male","Black","Not-in-family","Exec-managerial","Married-spouse-absent",13,"Bachelors",133694,"Self-emp-not-inc",48
"4382","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Machine-op-inspct","Divorced",9,"HS-grad",148398,"Private",49
"4383","<=50K","United-States",40,0,0,"Female","White","Other-relative","Sales","Never-married",10,"Some-college",133515,"Private",20
"4384","<=50K","Canada",46,0,5013,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",181667,"Private",27
"4385","<=50K","United-States",20,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",159715,"Private",64
"4386","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Craft-repair","Separated",10,"Some-college",174040,"Federal-gov",53
"4387","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",117700,"Private",52
"4388","<=50K","United-States",55,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",37215,"Private",29
"4389",">50K","United-States",40,0,99999,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",46807,"Self-emp-inc",32
"4390",">50K","United-States",20,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",13,"Bachelors",317360,"Self-emp-not-inc",48
"4391","<=50K","Mexico",40,0,0,"Male","White","Other-relative","Craft-repair","Never-married",10,"Some-college",425627,"Private",30
"4392","<=50K","United-States",20,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",82623,"Private",34
"4393","<=50K","United-States",50,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",63574,"?",19
"4394","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",9,"HS-grad",140854,"Private",39
"4395","<=50K","United-States",40,0,0,"Male","White","Other-relative","Handlers-cleaners","Never-married",7,"11th",185061,"Private",28
"4396","<=50K","?",10,0,0,"Female","White","Not-in-family","Sales","Never-married",8,"12th",160118,"Private",17
"4397","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",282680,"Private",54
"4398","<=50K","United-States",40,1762,0,"Male","White","Own-child","Sales","Never-married",10,"Some-college",137591,"Private",24
"4399","<=50K","United-States",40,0,0,"Female","White","Own-child","Exec-managerial","Never-married",9,"HS-grad",198163,"Private",25
"4400","<=50K","United-States",12,0,0,"Female","White","Unmarried","Other-service","Divorced",7,"11th",132749,"Private",25
"4401",">50K","United-States",40,0,5178,"Female","White","Wife","Exec-managerial","Married-civ-spouse",10,"Some-college",31264,"Local-gov",48
"4402","<=50K","United-States",40,0,0,"Female","White","Own-child","Sales","Never-married",13,"Bachelors",399449,"Private",24
"4403","<=50K","Taiwan",50,0,0,"Male","Asian-Pac-Islander","Husband","Sales","Married-civ-spouse",10,"Some-college",27494,"Private",31
"4404",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",368561,"Private",47
"4405",">50K","?",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",102096,"Private",45
"4406","<=50K","United-States",25,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",406078,"Private",19
"4407",">50K","United-States",50,0,15024,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",100506,"Self-emp-inc",52
"4408","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",29658,"Private",52
"4409","<=50K","South",12,0,0,"Female","Asian-Pac-Islander","Other-relative","?","Never-married",9,"HS-grad",20469,"?",19
"4410","<=50K","United-States",28,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",181953,"Private",60
"4411",">50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",14,"Masters",304175,"Private",43
"4412","<=50K","United-States",30,0,0,"Female","White","Own-child","Other-service","Divorced",12,"Assoc-acdm",170070,"Private",24
"4413","<=50K","United-States",40,0,0,"Female","White","Own-child","?","Never-married",10,"Some-college",193416,"?",20
"4414","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",194908,"Private",51
"4415","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Divorced",5,"9th",357962,"Self-emp-not-inc",38
"4416","<=50K","United-States",10,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",214716,"Private",21
"4417",">50K","United-States",50,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",207578,"Self-emp-inc",40
"4418","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Widowed",10,"Some-college",146409,"Private",54
"4419","<=50K","United-States",50,0,0,"Male","White","Other-relative","Other-service","Never-married",13,"Bachelors",341643,"Private",35
"4420","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Machine-op-inspct","Separated",7,"11th",131631,"Private",52
"4421",">50K","United-States",40,0,99999,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",88842,"Private",53
"4422","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","?","Widowed",10,"Some-college",128900,"?",56
"4423","<=50K","United-States",40,0,0,"Male","Black","Unmarried","Craft-repair","Divorced",9,"HS-grad",417136,"Private",35
"4424","<=50K","United-States",42,880,0,"Female","White","Unmarried","Sales","Divorced",10,"Some-college",336763,"Self-emp-not-inc",43
"4425","<=50K","Canada",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",13,"Bachelors",209301,"Private",29
"4426","<=50K","United-States",65,0,0,"Male","Amer-Indian-Eskimo","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",120986,"Private",29
"4427","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Other-service","Never-married",9,"HS-grad",51025,"Private",27
"4428","<=50K","Mexico",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",13,"Bachelors",218281,"Private",58
"4429","<=50K","United-States",18,0,0,"Male","White","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",114994,"Private",64
"4430","<=50K","United-States",32,0,0,"Female","Black","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",335481,"Private",53
"4431","<=50K","United-States",30,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",9,"HS-grad",174503,"Private",21
"4432","<=50K","United-States",30,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",12,"Assoc-acdm",230478,"Self-emp-not-inc",40
"4433",">50K","Iran",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",149650,"State-gov",52
"4434","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Tech-support","Never-married",11,"Assoc-voc",149419,"Private",38
"4435","<=50K","United-States",30,0,0,"Female","White","Not-in-family","?","Divorced",10,"Some-college",341539,"?",40
"4436","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",185099,"Private",39
"4437",">50K","United-States",50,0,0,"Female","White","Not-in-family","?","Never-married",14,"Masters",132930,"?",56
"4438",">50K","United-States",55,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",128472,"Private",68
