"","income","native_country","hours_per_week","capital_loss","capital_gain","sex","race","relationship","occupation","marital_status","education_num","education","fnlwgt","workclass","age"
"3219","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",7,"11th",283005,"Private",59
"3220",">50K","United-States",70,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",101926,"Self-emp-inc",47
"3221","<=50K","United-States",45,2002,0,"Male","White","Husband","Other-service","Married-civ-spouse",9,"HS-grad",135102,"Local-gov",53
"3222","<=50K","United-States",35,0,0,"Male","White","Unmarried","Craft-repair","Never-married",10,"Some-college",113436,"Self-emp-not-inc",25
"3223","<=50K","United-States",65,0,0,"Male","Black","Not-in-family","Adm-clerical","Divorced",13,"Bachelors",248973,"Private",44
"3224",">50K","United-States",35,0,15024,"Female","White","Wife","Sales","Married-civ-spouse",15,"Prof-school",225334,"Self-emp-not-inc",57
"3225",">50K","United-States",80,1902,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",13,"Bachelors",157562,"Self-emp-not-inc",42
"3226","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",6,"10th",310085,"Local-gov",58
"3227","<=50K","United-States",40,0,3464,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",129597,"Private",39
"3228","<=50K","United-States",40,0,0,"Male","Black","Own-child","?","Never-married",9,"HS-grad",53042,"?",32
"3229","<=50K","United-States",48,0,0,"Male","White","Not-in-family","Machine-op-inspct","Divorced",4,"7th-8th",204205,"Private",45
"3230",">50K","United-States",35,0,0,"Female","Black","Wife","Exec-managerial","Married-civ-spouse",13,"Bachelors",169324,"Private",47
"3231","<=50K","United-States",50,0,0,"Male","White","Husband","?","Married-civ-spouse",10,"Some-college",134447,"?",52
"3232","<=50K","?",25,0,0,"Male","White","Not-in-family","Exec-managerial","Separated",2,"1st-4th",236731,"Self-emp-not-inc",56
"3233","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",9,"HS-grad",141301,"Private",52
"3234","<=50K","United-States",35,0,0,"Female","Black","Unmarried","Other-service","Never-married",9,"HS-grad",235124,"Private",34
"3235","<=50K","United-States",35,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",4,"7th-8th",367020,"Self-emp-not-inc",36
"3236","<=50K","Poland",40,0,0,"Male","White","Not-in-family","Craft-repair","Married-spouse-absent",9,"HS-grad",149102,"Private",41
"3237","<=50K","Mexico",40,0,0,"Male","White","Own-child","Prof-specialty","Never-married",10,"Some-college",423770,"Private",30
"3238","<=50K","Puerto-Rico",40,0,0,"Male","Other","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",211759,"Private",44
"3239","<=50K","Philippines",40,0,0,"Female","Asian-Pac-Islander","Own-child","?","Never-married",10,"Some-college",110998,"?",17
"3240","<=50K","United-States",40,0,0,"Female","White","Unmarried","Other-service","Never-married",10,"Some-college",56883,"Private",34
"3241","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Other-service","Separated",10,"Some-college",223062,"Private",41
"3242","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Handlers-cleaners","Never-married",9,"HS-grad",406662,"Private",29
"3243","<=50K","Mexico",48,0,0,"Male","White","Other-relative","Machine-op-inspct","Never-married",5,"9th",206600,"Private",25
"3244","<=50K","United-States",40,0,0,"Male","White","Unmarried","Prof-specialty","Separated",13,"Bachelors",147510,"Local-gov",42
"3245",">50K","United-States",40,0,3103,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",235646,"Private",48
"3246","<=50K","United-States",55,0,0,"Male","White","Not-in-family","Sales","Never-married",11,"Assoc-voc",187577,"Private",26
"3247",">50K","?",40,0,20051,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",132832,"Self-emp-inc",64
"3248","<=50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",278322,"Self-emp-inc",46
"3249",">50K","United-States",50,1887,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",278924,"Private",38
"3250","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",7,"11th",203039,"State-gov",49
"3251","<=50K","United-States",20,0,0,"Female","Black","Own-child","Sales","Never-married",10,"Some-college",145651,"Private",23
"3252",">50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",144531,"Local-gov",46
"3253","<=50K","United-States",55,0,0,"Male","White","Unmarried","Handlers-cleaners","Never-married",9,"HS-grad",91145,"Private",30
"3254",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",211762,"Self-emp-not-inc",49
"3255","<=50K","United-States",40,0,0,"Male","White","Not-in-family","?","Divorced",11,"Assoc-voc",111563,"?",47
"3256",">50K","?",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",180985,"Private",44
"3257","<=50K","United-States",50,1669,0,"Male","White","Own-child","Craft-repair","Divorced",9,"HS-grad",207537,"Private",31
"3258","<=50K","United-States",50,0,0,"Male","White","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",417657,"Private",19
"3259","<=50K","United-States",38,0,5455,"Female","White","Unmarried","Prof-specialty","Divorced",12,"Assoc-acdm",189890,"Private",45
"3260",">50K","Peru",40,1848,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",223212,"Private",34
"3261","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",9,"HS-grad",108658,"Private",26
"3262",">50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",190023,"Self-emp-not-inc",38
"3263","<=50K","United-States",43,0,0,"Female","White","Not-in-family","Adm-clerical","Never-married",10,"Some-college",222130,"Private",31
"3264","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Exec-managerial","Separated",12,"Assoc-acdm",164866,"Self-emp-inc",36
"3265",">50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",170983,"Private",31
"3266","<=50K","United-States",40,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",13,"Bachelors",186269,"Private",30
"3267",">50K","United-States",40,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",9,"HS-grad",286026,"Private",37
"3268",">50K","United-States",50,0,0,"Male","Black","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",403433,"Private",30
"3269","<=50K","United-States",30,0,0,"Female","Black","Wife","?","Married-civ-spouse",9,"HS-grad",224209,"?",21
"3270","<=50K","United-States",10,0,0,"Female","White","Not-in-family","Other-service","Widowed",6,"10th",123160,"Private",73
"3271",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",99527,"Federal-gov",38
"3272","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Craft-repair","Never-married",6,"10th",123178,"Private",30
"3273",">50K","United-States",50,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",231043,"Private",33
"3274",">50K","United-States",40,0,7688,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",317733,"Local-gov",52
"3275","<=50K","United-States",46,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",10,"Some-college",241056,"Private",58
"3276","<=50K","United-States",50,0,0,"Female","White","Not-in-family","Prof-specialty","Never-married",14,"Masters",220066,"Local-gov",34
"3277","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",180342,"Private",35
"3278",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",31840,"Federal-gov",59
"3279","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",13,"Bachelors",183168,"Private",45
"3280","<=50K","United-States",48,0,0,"Male","White","Not-in-family","Transport-moving","Never-married",10,"Some-college",386036,"Private",27
"3281",">50K","Mexico",50,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",16,"Doctorate",446358,"Local-gov",31
"3282","<=50K","United-States",50,0,0,"Male","White","Other-relative","Farming-fishing","Never-married",10,"Some-college",28035,"Private",45
"3283","<=50K","United-States",25,0,0,"Female","White","Other-relative","Other-service","Separated",9,"HS-grad",282155,"Private",40
"3284","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",15,"Prof-school",192384,"Private",27
"3285","<=50K","United-States",20,0,0,"Male","White","Own-child","Other-service","Never-married",9,"HS-grad",383637,"Private",19
"3286","<=50K","Mexico",25,0,0,"Male","White","Not-in-family","Other-service","Never-married",3,"5th-6th",457402,"Private",29
"3287","<=50K","United-States",72,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",10,"Some-college",80249,"Self-emp-inc",34
"3288","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",12,"Assoc-acdm",159537,"State-gov",32
"3289","<=50K","Cuba",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",7,"11th",240859,"Private",49
"3290",">50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",7,"11th",83446,"Private",33
"3291","<=50K","United-States",2,0,0,"Male","White","Husband","?","Married-civ-spouse",4,"7th-8th",29866,"?",74
"3292",">50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",185503,"Private",62
"3293","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",68781,"Self-emp-not-inc",39
"3294","<=50K","United-States",40,0,0,"Female","White","Unmarried","Exec-managerial","Divorced",9,"HS-grad",220589,"Private",43
"3295","<=50K","United-States",60,0,0,"Female","White","Not-in-family","Tech-support","Never-married",10,"Some-college",51136,"Private",22
"3296","<=50K","United-States",45,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",54560,"Private",24
"3297",">50K","Canada",40,0,0,"Male","White","Husband","?","Married-civ-spouse",9,"HS-grad",28221,"?",76
"3298","<=50K","United-States",40,0,0,"Female","Black","Unmarried","Other-service","Never-married",10,"Some-college",201413,"Private",25
"3299","<=50K","United-States",28,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",40425,"Private",19
"3300","<=50K","United-States",41,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",12,"Assoc-acdm",189461,"Private",31
"3301","<=50K","United-States",40,0,0,"Female","White","Other-relative","Craft-repair","Divorced",7,"11th",200576,"Private",53
"3302","<=50K","United-States",3,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",92691,"Private",61
"3303","<=50K","El-Salvador",40,0,0,"Male","White","Husband","Other-service","Married-civ-spouse",13,"Bachelors",664821,"Private",47
"3304","<=50K","United-States",45,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",175130,"Private",37
"3305","<=50K","United-States",30,0,0,"Male","White","Not-in-family","Exec-managerial","Divorced",13,"Bachelors",391016,"Self-emp-not-inc",50
"3306","<=50K","United-States",44,0,0,"Male","White","Not-in-family","Sales","Never-married",10,"Some-college",249315,"Private",27
"3307","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Divorced",9,"HS-grad",111169,"Private",58
"3308","<=50K","United-States",40,0,0,"Male","Black","Husband","Handlers-cleaners","Married-civ-spouse",9,"HS-grad",334946,"Private",43
"3309","<=50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",12,"Assoc-acdm",352248,"Private",39
"3310","<=50K","United-States",35,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",173804,"Private",36
"3311","<=50K","United-States",50,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",155449,"Private",56
"3312","<=50K","United-States",55,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",9,"HS-grad",73689,"Private",26
"3313","<=50K","United-States",38,0,0,"Female","White","Own-child","Prof-specialty","Never-married",13,"Bachelors",227594,"Private",23
"3314","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Transport-moving","Never-married",7,"11th",161676,"Private",47
"3315","<=50K","United-States",30,0,0,"Female","White","Not-in-family","Sales","Widowed",8,"12th",75913,"Private",68
"3316","<=50K","United-States",40,0,0,"Male","Black","Not-in-family","Protective-serv","Never-married",10,"Some-college",242552,"Local-gov",47
"3317",">50K","Guatemala",40,0,7688,"Male","White","Husband","Tech-support","Married-civ-spouse",10,"Some-college",352094,"Federal-gov",45
"3318","<=50K","United-States",60,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",159732,"Private",26
"3319","<=50K","United-States",40,1590,0,"Male","White","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",131230,"Private",20
"3320","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",180695,"Private",46
"3321",">50K","United-States",50,0,0,"Male","White","Husband","Tech-support","Married-civ-spouse",12,"Assoc-acdm",189922,"Private",37
"3322","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",409189,"Private",37
"3323","<=50K","United-States",42,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",10,"Some-college",111252,"Private",43
"3324","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Prof-specialty","Widowed",14,"Masters",294395,"Private",59
"3325","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",172718,"Private",39
"3326","<=50K","United-States",54,1590,0,"Female","White","Not-in-family","Farming-fishing","Divorced",10,"Some-college",43403,"Private",32
"3327","<=50K","United-States",16,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",10,"Some-college",111963,"Private",63
"3328",">50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",247869,"Private",45
"3329","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",13,"Bachelors",114032,"Private",59
"3330","<=50K","United-States",35,0,0,"Male","White","Not-in-family","?","Never-married",8,"12th",356838,"?",36
"3331","<=50K","United-States",40,0,0,"Male","White","Other-relative","Tech-support","Never-married",9,"HS-grad",179633,"Private",26
"3332","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",19847,"Private",34
"3333",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",231689,"Private",41
"3334","<=50K","United-States",40,0,0,"Male","Black","Own-child","Handlers-cleaners","Never-married",9,"HS-grad",209942,"Private",26
"3335","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Machine-op-inspct","Divorced",9,"HS-grad",197492,"Private",53
"3336",">50K","United-States",35,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",262439,"Private",33
"3337",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",283037,"Private",46
"3338","<=50K","United-States",30,0,0,"Female","Black","Not-in-family","?","Widowed",9,"HS-grad",144533,"?",79
"3339","<=50K","United-States",40,0,0,"Female","White","Unmarried","Craft-repair","Widowed",9,"HS-grad",83446,"Private",31
"3340","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Other-service","Separated",9,"HS-grad",215443,"Private",24
"3341","<=50K","United-States",62,0,0,"Female","White","Unmarried","Adm-clerical","Divorced",9,"HS-grad",268252,"Local-gov",57
"3342","<=50K","United-States",47,0,0,"Female","White","Unmarried","Other-service","Separated",9,"HS-grad",181015,"Private",40
"3343","<=50K","Mexico",84,2179,0,"Male","Other","Husband","Sales","Married-civ-spouse",11,"Assoc-voc",139916,"Self-emp-inc",41
"3344","<=50K","United-States",26,0,0,"Male","White","Own-child","Adm-clerical","Never-married",10,"Some-college",195770,"Private",20
"3345","<=50K","United-States",40,0,0,"Female","Black","Not-in-family","Machine-op-inspct","Never-married",7,"11th",125194,"Private",45
"3346","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Separated",11,"Assoc-voc",58654,"Private",27
"3347","<=50K","Mexico",40,0,0,"Male","White","Other-relative","Craft-repair","Married-spouse-absent",3,"5th-6th",252327,"Private",36
"3348","<=50K","Germany",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",116508,"Private",30
"3349",">50K","United-States",40,0,0,"Female","White","Wife","Prof-specialty","Married-civ-spouse",13,"Bachelors",166988,"Private",36
"3350","<=50K","Mexico",40,0,0,"Male","Other","Not-in-family","Farming-fishing","Married-spouse-absent",9,"HS-grad",374163,"Private",25
"3351","<=50K","United-States",25,1719,0,"Female","White","Not-in-family","?","Never-married",10,"Some-college",96851,"?",30
"3352","<=50K","United-States",40,0,0,"Female","White","Wife","Adm-clerical","Married-civ-spouse",9,"HS-grad",196788,"Private",31
"3353",">50K","United-States",45,0,7688,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",186172,"Private",49
"3354","<=50K","United-States",20,0,0,"Male","White","Unmarried","Handlers-cleaners","Never-married",7,"11th",245628,"Private",26
"3355","<=50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Never-married",13,"Bachelors",159732,"Private",25
"3356","<=50K","United-States",40,0,0,"Female","White","Own-child","Adm-clerical","Never-married",11,"Assoc-voc",129856,"Private",29
"3357","<=50K","Dominican-Republic",52,0,3325,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",182812,"Private",24
"3358",">50K","United-States",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",9,"HS-grad",314322,"Private",41
"3359",">50K","United-States",40,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",14,"Masters",102976,"Private",35
"3360",">50K","United-States",40,0,0,"Female","White","Wife","Sales","Married-civ-spouse",13,"Bachelors",42959,"Self-emp-inc",57
"3361","<=50K","Mexico",40,0,0,"Female","White","Other-relative","Priv-house-serv","Never-married",7,"11th",256356,"Private",21
"3362","<=50K","United-States",32,0,0,"Female","Black","Own-child","Other-service","Never-married",6,"10th",136277,"Private",29
"3363","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",284616,"Private",36
"3364","<=50K","United-States",25,0,0,"Female","White","Own-child","Adm-clerical","Never-married",10,"Some-college",185554,"Private",20
"3365",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",138847,"Private",51
"3366","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",7,"11th",33487,"Private",39
"3367","<=50K","United-States",50,0,5013,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",84306,"Private",36
"3368",">50K","United-States",70,0,99999,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",223881,"Self-emp-not-inc",40
"3369","<=50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",9,"HS-grad",149653,"Private",61
"3370","<=50K","United-States",60,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",15,"Prof-school",348739,"Private",38
"3371","<=50K","United-States",35,0,0,"Male","White","Own-child","?","Never-married",10,"Some-college",235442,"?",20
"3372","<=50K","United-States",35,0,0,"Female","White","Own-child","Other-service","Separated",9,"HS-grad",34506,"Private",21
"3373","<=50K","United-States",40,0,0,"Female","White","Unmarried","Tech-support","Divorced",9,"HS-grad",346964,"Private",40
"3374","<=50K","United-States",45,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",6,"10th",192208,"Private",46
"3375","<=50K","United-States",54,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",305874,"Private",21
"3376","<=50K","United-States",50,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",6,"10th",462890,"Self-emp-not-inc",35
"3377","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",89508,"Private",39
"3378","<=50K","United-States",60,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",200153,"Self-emp-not-inc",38
"3379","<=50K","United-States",40,0,0,"Female","White","Unmarried","Adm-clerical","Separated",9,"HS-grad",179446,"Private",30
"3380","<=50K","Mexico",40,0,0,"Male","Other","Unmarried","Machine-op-inspct","Never-married",5,"9th",208965,"Private",28
"3381",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",40142,"Private",32
"3382",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",57452,"Self-emp-not-inc",46
"3383","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",11,"Assoc-voc",327573,"Private",40
"3384",">50K","United-States",40,0,15024,"Female","Black","Wife","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",151267,"Private",47
"3385","<=50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",6,"10th",265266,"Private",44
"3386","<=50K","Columbia",40,0,3464,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",203836,"Private",38
"3387",">50K","United-States",20,0,0,"Male","White","Not-in-family","?","Married-spouse-absent",9,"HS-grad",163998,"?",51
"3388",">50K","United-States",40,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",13,"Bachelors",28281,"Self-emp-not-inc",46
"3389",">50K","Iran",60,0,15024,"Male","White","Husband","Prof-specialty","Married-civ-spouse",16,"Doctorate",293196,"Private",51
"3390",">50K","Iran",40,0,15020,"Male","White","Unmarried","Prof-specialty","Widowed",16,"Doctorate",214627,"Private",45
"3391","<=50K","United-States",20,0,0,"Female","White","Own-child","Other-service","Never-married",10,"Some-college",368852,"Private",20
"3392","<=50K","United-States",45,0,0,"Male","White","Husband","Prof-specialty","Married-civ-spouse",13,"Bachelors",353396,"Private",44
"3393","<=50K","United-States",45,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",11,"Assoc-voc",161745,"Private",33
"3394","<=50K","United-States",30,0,0,"Female","White","Own-child","Other-service","Never-married",9,"HS-grad",97963,"Private",18
"3395",">50K","United-States",40,0,0,"Male","White","Not-in-family","Prof-specialty","Separated",15,"Prof-school",156542,"Self-emp-inc",61
"3396","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Exec-managerial","Never-married",13,"Bachelors",198103,"State-gov",50
"3397","<=50K","United-States",40,0,0,"Male","Black","Own-child","Machine-op-inspct","Never-married",9,"HS-grad",55377,"Federal-gov",47
"3398",">50K","United-States",50,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",173730,"Private",34
"3399","<=50K","United-States",60,0,0,"Male","Black","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",374588,"Private",53
"3400","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",174330,"Self-emp-not-inc",39
"3401",">50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",78141,"Private",58
"3402","<=50K","United-States",18,0,0,"Male","Black","Husband","?","Married-civ-spouse",9,"HS-grad",190324,"?",66
"3403","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Farming-fishing","Never-married",7,"11th",31350,"Private",26
"3404","<=50K","Mexico",40,0,0,"Male","White","Husband","Adm-clerical","Married-civ-spouse",3,"5th-6th",243607,"Private",41
"3405","<=50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",134671,"Local-gov",47
"3406","<=50K","United-States",40,0,0,"Male","Amer-Indian-Eskimo","Husband","Machine-op-inspct","Married-civ-spouse",11,"Assoc-voc",197023,"Private",31
"3407",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",10,"Some-college",117674,"Private",52
"3408",">50K","United-States",50,0,0,"Male","White","Husband","Sales","Married-civ-spouse",12,"Assoc-acdm",169815,"Private",29
"3409","<=50K","United-States",50,0,0,"Female","Black","Unmarried","Handlers-cleaners","Separated",5,"9th",598606,"Private",43
"3410",">50K","United-States",40,0,0,"Male","White","Husband","Exec-managerial","Married-civ-spouse",14,"Masters",122861,"Federal-gov",42
"3411","<=50K","United-States",30,0,0,"Female","Black","Not-in-family","Machine-op-inspct","Never-married",10,"Some-college",166235,"Private",35
"3412","<=50K","United-States",40,0,2885,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",187821,"Private",41
"3413",">50K","United-States",60,0,7298,"Male","White","Husband","Sales","Married-civ-spouse",13,"Bachelors",340940,"Private",34
"3414","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",194791,"Self-emp-not-inc",52
"3415","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",10,"Some-college",231323,"Private",61
"3416","<=50K","United-States",40,0,0,"Male","White","Unmarried","Exec-managerial","Separated",9,"HS-grad",305597,"Local-gov",39
"3417","<=50K","United-States",25,0,0,"Female","White","Not-in-family","Sales","Never-married",10,"Some-college",25429,"Private",19
"3418",">50K","United-States",40,0,7688,"Male","White","Husband","Exec-managerial","Married-civ-spouse",13,"Bachelors",192779,"State-gov",46
"3419","<=50K","United-States",45,0,0,"Male","White","Not-in-family","Exec-managerial","Never-married",10,"Some-college",346478,"Private",39
"3420","<=50K","United-States",50,0,0,"Male","White","Not-in-family","Other-service","Never-married",10,"Some-college",341368,"Private",22
"3421","<=50K","United-States",40,0,0,"Female","White","Not-in-family","Adm-clerical","Separated",9,"HS-grad",295612,"State-gov",30
"3422","<=50K","United-States",32,0,0,"Female","White","Not-in-family","Other-service","Divorced",11,"Assoc-voc",168936,"Private",40
"3423","<=50K","United-States",40,0,3325,"Male","White","Not-in-family","Prof-specialty","Married-spouse-absent",13,"Bachelors",218558,"Private",43
"3424","<=50K","Mexico",36,0,0,"Male","White","Husband","Farming-fishing","Married-civ-spouse",3,"5th-6th",336598,"Private",37
"3425","<=50K","United-States",20,0,0,"Male","White","Own-child","Other-service","Never-married",12,"Assoc-acdm",308205,"Private",23
"3426","<=50K","United-States",59,0,0,"Male","White","Not-in-family","Prof-specialty","Divorced",12,"Assoc-acdm",357173,"Local-gov",39
"3427","<=50K","United-States",40,0,0,"Male","White","Husband","Sales","Married-civ-spouse",14,"Masters",457237,"Private",54
"3428","<=50K","United-States",60,0,0,"Male","White","Husband","Sales","Married-civ-spouse",10,"Some-college",284799,"Self-emp-inc",46
"3429","<=50K","United-States",40,0,0,"Female","White","Own-child","Transport-moving","Never-married",10,"Some-college",179423,"Private",20
"3430",">50K","United-States",50,0,0,"Female","White","Wife","Tech-support","Married-civ-spouse",13,"Bachelors",363405,"Self-emp-not-inc",50
"3431","<=50K","United-States",15,0,0,"Female","White","Own-child","Sales","Never-married",6,"10th",139183,"Private",17
"3432","<=50K","United-States",40,0,0,"Male","White","Husband","Machine-op-inspct","Married-civ-spouse",9,"HS-grad",203482,"Private",36
"3433","<=50K","United-States",45,0,0,"Male","White","Husband","Sales","Married-civ-spouse",9,"HS-grad",112554,"Private",37
"3434","<=50K","United-States",38,0,0,"Female","White","Not-in-family","Other-service","Divorced",9,"HS-grad",99476,"Private",53
"3435",">50K","United-States",40,0,0,"Male","White","Husband","Transport-moving","Married-civ-spouse",9,"HS-grad",93690,"Private",50
"3436","<=50K","United-States",40,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",220585,"Private",38
"3437","<=50K","United-States",32,0,0,"Male","White","Husband","Craft-repair","Married-civ-spouse",9,"HS-grad",194638,"Self-emp-not-inc",63
