customer_id,income,spend,restoraunt,cosmetic,gender
41749270,1700.0,84310.76,0.0,0.0,0
30767842,236650.0,664812.61,0.0,0.0,0
39467745,304340.0,484781.76,4224.0,0.0,1
86630396,28233.83,247802.08,0.0,1075.0,0
81086442,53500.0,777338.12,0.0,0.0,1
11419740,5583740.68,6769997.35,40410.12,43402.25,1
18314837,0.0,3051.0,0.0,0.0,1
97754568,123580.0,135693.09,0.0,0.0,0
51549457,141700.0,454451.75,0.0,0.0,1
43506003,420518.2,1056756.4,0.0,0.0,1
33536824,0.0,2742596.04,0.0,0.0,1
56454954,54100.0,470295.91,0.0,0.0,1
86865629,1423003.0,2466698.37,64402.44,0.0,1
77552433,588143.44,823888.02,0.0,0.0,1
9461916,854917.0,1203274.93,0.0,0.0,0
70231421,354964.32,1101123.63,13088.5,0.0,1
44428158,0.0,184213.7,100.0,0.0,1
45744186,9e4,102535.1,100.0,0.0,1
91736163,79384.0,448592.55,1869.0,2772.5,1
92100571,6e3,695085.73,0.0,5063.4,0
97376938,482615.0,1149664.71,17726.0,0.0,1
40659220,7e3,210664.66,0.0,0.0,1
59871591,5738702.58,6492633.97,14161.3,0.0,0
77783074,226835.0,326442.03,5919.0,5e3,0
93369119,1673.0,451021.19,1233.2,0.0,1
89287721,2e3,310170.27,318.0,0.0,0
95065294,14500.0,272857.04,447.0,189.2,0
66367958,5558069.74,6202107.89,5485.0,539.0,0
25579809,1957.0,7065.6,100.0,0.0,1
86551409,73035.0,232811.01,284.0,3677.9,0
24407970,124900.0,173041.96,3528.85,554.2,0
91712486,491195.86,490898.02,943.0,0.0,1
22490308,599669.47,648386.85,0.0,0.0,0
30099451,1660.84,10498.45,0.0,0.0,1
66688816,372013.0,690908.93,3648.0,3031.5,0
80568382,235590.0,301396.89,0.0,0.0,1
46010539,387600.0,748995.75,0.0,0.0,0
99815733,119100.0,606434.78,0.0,0.0,1
1136140,1257119.33,1801231.88,73615.24,5352.2,1
91580852,20800.0,89906.82,0.0,0.0,1
76166609,16064.0,944997.83,2771.0,6921.97,0
96275770,226562.5,312961.36,78.0,0.0,1
81737336,2795322.51,2920878.45,17147.77,5598.65,1
24140887,190267.87,399095.85,5426.0,0.0,1
51553625,144200.0,29478.9,208.0,0.0,0
16939122,0.0,128700.0,0.0,0.0,0
80324834,1203e3,3079888.04,6183.24,3245.5,0
91128848,119829.0,186487.58,0.0,0.0,0
73860528,496e3,274991.56,22140.41,9127.85,0
521757,267800.0,994618.46,2782.4,0.0,0
95428946,0.0,61775.0,0.0,0.0,1
44130839,6150.0,135937.08,0.0,0.0,0
3501340,150.0,193402.7,0.0,0.0,0
84846919,969900.71,4097349.7,76097.57,4128.0,1
43575979,209573.25,230108.36000000002,0.0,1877.0,0
51543682,0.0,172746.64,0.0,980.0,0
48881759,367350.0,1660352.14,35172.57,7513.4,1
72481928,142800.0,645836.86,1677.7,0.0,1
36130364,730.0,64338.0,0.0,0.0,1
60469603,1780011.15,1723647.63,19148.55,12832.9,0
45757089,263593.0,270009.88,7633.0,3999.0,1
25899565,192510.0,310637.61,18995.75,0.0,0
55674097,13304.0,205095.46,0.0,0.0,0
87824239,290341.0,274795.9,9933.0,3143.8,0
42799624,147400.0,401044.35,20418.329999999998,0.0,1
31301557,9468.0,317363.9,10821.5,0.0,1
25979685,400541.0,4514108.49,10726.55,0.0,1
57205746,12773969.8,12719350.9,20344.0,0.0,1
11077329,90200.0,302486.3,634.0,1855.5,0
6912161,8315.31,274585.69,0.0,0.0,0
48539312,4e3,708037.75,0.0,0.0,1
57850427,8e3,164539.48,434.0,520.5,0
5188784,47e3,223600.01,0.0,0.0,1
37954658,853540.0,2929245.66,3826.0,7546.0,1
59067224,103893.0,448986.88,2025.5,9395.8,0
55547169,41e3,158860.64,0.0,421.8,0
87732921,0.0,49169.9,0.0,0.0,0
13791482,214050.0,239488.14,588.0,20739.89,0
17285865,124618.63,422743.7,13331.0,314.0,1
24511234,1072713.26,1026967.04,1743.0,0.0,0
23336033,224142.9,141652.6,737.0,69.0,0
53135497,258305.0,401801.95,315.0,2549.0,0
40967012,147450.0,341646.59,162.0,0.0,0
10888907,0.0,27700.0,0.0,0.0,1
8117702,22833.22,77980.37,0.0,0.0,0
28280037,518600.0,836465.16,0.0,0.0,1
93686698,56200.0,89741.61,0.0,0.0,0
54431925,1439428.98,1523454.46,14221.16,2522.0,1
46882226,130400.0,382061.66,350.0,0.0,0
15104152,7161143.0,8000757.85,123501.51,540.0,1
63110013,993219.85,2218167.47,31525.6,9934.7,0
45912503,205199.19,958102.11,7358.6,1785.38,1
95390382,203900.0,62792.409999999996,3294.79,977.4,0
55762156,120500.0,334461.0,0.0,0.0,0
49980897,41560.0,41131.63,158.0,0.0,0
21546709,29850.0,14123.5,0.0,0.0,1
59839451,71250.0,546196.0,706.0,0.0,0
46617673,0.0,118653.5,0.0,0.0,0
61974549,0.0,375804.87,0.0,165.0,1
60348703,7850.0,238983.19,0.0,0.0,0
86556905,302950.0,1254276.32,2697.0,0.0,0
6781439,2476990.0,3531323.74,973.0,1625.0,1
48463492,1455066.78,1468852.99,1738.4,890.0,0
26226954,713444.0,1714075.67,13386.64,0.0,1
44164394,1849944.73,2160711.44,4221.0,2188.9,0
22862903,352364.0,798146.65,150.0,0.0,0
50331232,333300.0,790100.04,16367.2,2e3,1
7710959,212809.3,801206.44,11735.0,2921.0,0
21705818,0.0,3325874.46,0.0,26217.03,0
80741845,51550.0,447881.26,0.0,0.0,1
9558317,7e3,161800.0,0.0,0.0,0
26388579,0.0,281700.0,0.0,0.0,0
80301732,282400.0,495582.5,0.0,0.0,0
12981808,21500.0,426092.52,1427.0,0.0,1
69148229,374750.0,454348.47,0.0,0.0,0
33122190,158322.11,209269.09,1695.0,0.0,1
70690635,1076575.03,1109524.1,20582.12,0.0,1
83108759,131478.04,610832.55,2105.82,564.05,1
19864270,256189.0,1197976.55,12251.25,7854.9,1
81900479,0.0,158951.88,0.0,0.0,1
85855790,82230.22,256831.55,0.0,0.0,1
57006070,494928.65,1572804.93,8152.0,9971.1,0
40036441,6e3,392438.19,2259.1,10810.6,0
82376585,39e3,646607.42,0.0,2084.0,1
13786701,64150.0,110176.25,0.0,0.0,0
37949420,26820.0,1735537.67,32105.0,1248.0,0
92142815,234555.17,332666.15,791.0,0.0,1
95721840,0.0,256679.79,0.0,0.0,0
17880257,108900.0,315676.24,0.0,0.0,0
57220983,1102459.9,1563104.67,16450.6,4265.0,0
4860023,484366.0,870684.63,15967.62,156.0,0
86015389,1539100.0,1536071.02,3216.0,0.0,1
42661601,288072.73,1436309.71,29115.12,8279.2,0
71557713,539500.0,600332.86,2097.0,0.0,0
13825301,0.0,227999.02,0.0,397.0,0
66591843,5e4,284400.0,0.0,0.0,0
49639155,7576458.14,6405612.83,196600.0,4e3,1
64598146,706072.67,1156895.28,22417.39,23560.75,0
68885379,161e3,900019.36,1628.76,15592.74,0
33968207,8e3,566686.2,0.0,0.0,1
24054274,203200.0,969145.37,2300.0,2866.2,1
64198553,98336.0,96812.6,300.0,0.0,1
80795959,70080.0,73276.0,0.0,0.0,0
80444902,19986.0,190497.5,195.0,5415.0,0
49587865,379386.37,464888.24,0.0,180.0,0
8128547,75737.84,212316.79,0.0,0.0,1
47259366,599548.0,582935.55,4625.0,15390.2,0
89291809,0.0,604277.19,0.0,4e3,0
52676003,445800.0,586753.46,2784.91,0.0,0
40302631,728790.0,2081917.96,45850.4,14278.0,0
65149894,72910.0,316826.86,0.0,0.0,1
98868251,62201.0,544092.81,0.0,0.0,1
52659936,1924.0,1072037.52,4451.0,4844.15,1
38077192,518256.65,1150703.01,13024.0,342.0,1
20391178,586602.13,1209666.53,0.0,8252.8,0
96279007,3700.0,82952.53,975.0,0.0,1
57949609,112750.0,201710.1,275.0,0.0,1
74025278,14750.0,289800.4,2518.0,0.0,0
74992804,11e3,449564.8,173.0,55.0,0
63497618,39600.0,17322.09,0.0,0.0,1
66712056,682606.66,603456.49,0.0,0.0,0
63661024,1536721.86,1622881.47,45885.5,17006.8,0
98115186,0.0,419255.0,0.0,0.0,1
35802475,162350.0,814890.24,5109.0,858.0,0
32194532,536500.0,2142946.03,2903.35,0.0,1
87691321,202180.0,243535.56,570.0,0.0,1
67761403,0.0,186324.75,0.0,3325.2,0
5153687,15850.0,246964.48,0.0,0.0,0
86351601,431150.0,405525.5,0.0,0.0,1
92624258,424350.0,727431.38,0.0,3362.35,1
47481515,1845050.0,1113602.98,7284.0,0.0,1
81305571,45100.0,1171382.66,4577.0,0.0,1
53239875,0.0,537991.0,8424.0,0.0,1
62606554,338023.09,633217.08,0.0,0.0,0
95362950,131550.0,486401.7,0.0,0.0,0
72301958,78510.0,363368.37,0.0,0.0,1
37618982,87400.0,182887.14,0.0,0.0,1
59157785,73242.0,591367.97,215.0,128.0,0
52275965,839585.76,1653508.52,52230.5,28453.5,0
31096244,25500.0,234408.0,0.0,0.0,0
57112910,24300.0,39095.0,0.0,0.0,0
94054404,23300.0,382993.18,0.0,0.0,1
67157579,118400.0,584927.11,13673.32,0.0,1
26916936,367926.67,738007.14,549.0,5572.5,1
307854,14349579.72,14669181.78,68719.2,959.4,1
36459476,185551.0,849873.77,817.0,2571.1,0
5301525,197516.0,1055804.83,0.0,0.0,0
12236336,37300.0,229711.37,0.0,0.0,0
50952165,218463.02,100835.91,1777.0,578.77,0
13900192,96730.0,42536.25,195.0,0.0,0
23404507,95732.0,136612.38,1073.0,0.0,0
64756863,214307.14,741518.8,1767.0,3576.5,1
86936217,184040.0,193600.28,3697.0,1168.5,1
13766028,558235.56,655319.77,1868.0,9497.55,0
63862735,0.0,174754.26,0.0,0.0,0
48854362,149640.0,245824.31,0.0,1276.92,0
6216558,253700.0,173703.9,445.0,2717.12,0
26384480,62500.0,586794.14,0.0,0.0,1
18230930,22700.0,574592.02,0.0,0.0,0
63828136,65700.0,158617.0,0.0,0.0,0
61845978,184e3,434900.0,0.0,0.0,0
86108730,269779.51,596612.12,23240.0,525.0,0
92000553,159699.0,251084.37,3063.0,0.0,1
52889445,114963.1,134398.56,7150.61,0.0,1
96651881,173700.0,361165.0,0.0,0.0,1
15836028,456430.0,367006.77,0.0,0.0,1
96050224,51500.0,238778.0,0.0,0.0,1
93562787,389750.0,389219.11,120.0,0.0,1
94747849,265126.0,4397031.27,44980.27,5980.4,0
22338028,30158.22,179003.88,0.0,0.0,0
51019913,63580.0,373637.21,1442.0,0.0,1
86334201,1296968.51,1405810.0,1467.0,0.0,0
60685784,50035.0,215513.28,0.0,0.0,1
47121754,14e3,332198.25,307.0,0.0,1
71017308,653650.0,747932.46,193881.54,0.0,1
67650676,66779.0,956233.86,341.0,3552.4,0
46339648,213898.38999999998,361454.9,1410.0,6005.0,0
59012522,1600.0,83920.9,0.0,1011.6,0
83058739,9002.71,383269.79,0.0,0.0,1
89262911,0.0,166140.77,0.0,0.0,1
76071190,600.0,1436028.17,0.0,0.0,1
81009032,20121.0,154550.36,0.0,0.0,0
31696857,688300.0,1138648.5,1257.0,0.0,1
79527571,502573.0,577875.42,4260.6,0.0,1
78045598,2500.0,236423.63,0.0,0.0,0
24539263,248250.0,408437.01,10344.0,1859.4,1
86844071,31607100.0,14503242.19,81551.0,15040.75,1
88986376,433637.0,765762.29,10720.99,0.0,1
80174742,85300.0,671171.0,0.0,0.0,1
4707466,6276693.92,6380331.03,1324.0,2538.0,0
27747387,8600.0,360905.16,0.0,0.0,1
57352697,13e3,195224.0,0.0,0.0,0
42641019,12750.0,388428.75,0.0,0.0,0
76243795,221840.0,309481.34,0.0,0.0,0
9075126,825684.0,1634011.46,20625.75,0.0,1
73110554,843200.0,839246.05,14648.0,516.5,1
64294802,2504130.69,2565103.01,76584.8,22180.5,1
9841413,4968050.0,4952567.03,520.0,0.0,1
45890327,881158.83,18351481.68,83919.56,19334.2,1
93739946,118348.0,241050.89,782.0,84.9,1
83340880,132666.12,854298.0,431.0,0.0,1
22564064,367725.76,707012.43,625.0,0.0,0
56198812,70150.0,68186.08,0.0,0.0,0
24886460,280045.12,181333.68,0.0,0.0,0
7928829,29e3,169276.59,345.0,0.0,0
93462786,387310.0,463452.41,0.0,0.0,1
31522441,0.0,273478.92,400.0,558.2,0
56900745,91740.98,600508.21,0.0,1450.22,1
52265392,176918.82,645722.19,9836.79,951.69,1
7326967,18700.0,131381.49,0.0,0.0,0
49314147,1e4,35712.4,0.0,0.0,1
54378637,173700.0,133463.87,0.0,379.8,0
98146967,57969.82,807479.33,4403.0,0.0,1
47409590,17800.0,129851.04,18888.14,0.0,1
70486266,554800.0,904768.25,0.0,0.0,1
9482428,156640.0,558339.95,0.0,0.0,1
33050170,0.0,188394.32,0.0,0.0,0
77436906,538960.59,445329.44,1540.0,0.0,1
86240133,3e3,364300.0,0.0,0.0,1
38912501,10800.0,66005.94,0.0,0.0,0
84540241,793611.0,877303.72,4317.139999999999,9890.88,0
56485020,0.0,535820.16,0.0,0.0,1
27006853,573950.0,1972920.28,1122.0,120.0,1
59990431,92000.3,708341.88,0.0,822.0,0
59561460,1087807.0,1358267.03,21779.77,931.25,0
31177544,6944.0,139144.69,0.0,0.0,0
15510666,38470.58,64607.08,300.0,0.0,1
81114736,2080278.0,2263869.02,24893.16,14614.9,0
33306832,1e3,362703.31,0.0,0.0,0
4539433,312168.84,244490.76,18329.59,0.0,1
23530657,0.0,222600.0,0.0,0.0,1
56419413,28950.0,238585.32,748.0,74.0,1
72568668,15.81,742220.79,0.0,0.0,1
72699441,3990.0,956099.51,0.0,427.1,1
98676889,130565.0,368253.0,16471.5,2230.0,0
87830992,79350.0,117976.71,1030.0,3908.0,0
14656498,4150.0,132885.22,0.0,0.0,0
93876250,139500.0,321713.7,0.0,0.0,0
34147053,423203.0,1179312.27,3725.0,3e3,1
50883761,2833.7799999999997,315763.64,19486.84,12105.34,0
40027989,1500.0,190002.72,3473.42,0.0,1
93315648,1437080.0,1442706.05,27397.8,0.0,1
38894045,233600.0,232271.46,859.0,0.0,0
65404471,31850.0,714437.11,0.0,0.0,0
91442236,34947.0,241297.8,0.0,1764.7,1
44273504,58849.0,288635.9,159.0,0.0,1
19624198,14410.0,281815.29,1101.0,0.0,1
87822979,40839.69,113270.36,0.0,0.0,0
21785327,462821.05,641000.48,1105.94,845.0,0
44680427,4300.0,39778.04,1285.0,0.0,1
45477365,4186514.93,4772632.08,6110.94,0.0,1
61572210,4184455.0,5224945.25,0.0,0.0,1
21773817,15505.18,177913.01,5380.0,685.2,0
18126138,589300.0,194613.79,200.45,185.0,0
83207218,327277.24,1182800.5,20.0,3710.13,1
55415375,203630.0,441274.68,5e3,0.0,0
81685314,300.0,185296.4,0.0,0.0,0
25044249,133529.0,171116.84,16874.0,0.0,1
97767998,63e3,325658.6,0.0,0.0,1
43058834,9840.0,130510.0,0.0,0.0,0
81450459,1535179.0,1231451.68,17611.89,0.0,1
39668351,83300.0,581650.43,3543.0,0.0,0
17887190,7847.0,181147.94,0.0,0.0,0
64849998,256900.0,248262.87,2060.0,437.0,0
84868903,325421.19,364840.39,0.0,0.0,0
43376245,144739.0,143677.31,6888.42,0.0,1
67280871,0.0,243204.44,0.0,0.0,0
37011448,176870.0,290501.68,120.0,0.0,0
77036138,143611.46,183915.66,1818.0,0.0,0
53205452,36e3,296171.0,0.0,0.0,1
49035738,0.0,88189.0,0.0,0.0,0
68904789,105550.0,307352.82,0.0,612.02,0
3437627,49150.0,180594.9,0.0,0.0,0
6079821,1200.0,112720.8,6604.6900000000005,2081.0,0
87222013,193770.0,1090872.0,0.0,0.0,1
14299428,273560.0,290436.25,869.0,578.0,0
37178548,186593.83000000002,163574.6,299.0,0.0,1
95519854,43300.0,104622.31,0.0,0.0,0
13990747,20500.0,97887.6,0.0,0.0,0
26358410,302154.3,1011735.6900000001,12063.0,7154.0,1
28828236,58585.0,127863.96,932.0,0.0,0
19462028,18500.0,2500.0,0.0,0.0,0
68526161,3697485.62,13628047.53,81202.85,0.0,1
91421127,65037.16,401540.76,0.0,0.0,1
5471887,194e3,234556.82,0.0,2191.4,0
71646377,13e4,4370668.64,46085.55,10332.0,1
62320055,6e3,5972.6,0.0,0.0,0
61613971,161900.0,324626.17,0.0,0.0,0
9925050,2e3,239784.87,0.0,0.0,0
95033943,49741.05,302026.08,1490.0,2206.0,0
9854677,102297.0,564711.25,759.0,0.0,1
88263718,514201.0,368521.73,0.0,0.0,1
55155321,4100.0,177607.8,0.0,0.0,0
85494277,861500.36,918931.46,3035.0,910.3000000000001,0
54501045,4e4,1749684.24,17482.0,7538.65,1
53611444,2e3,107236.9,0.0,180.0,0
41289120,221254.0,220036.02,182.0,1200.0,0
61590766,768278.04,1399677.27,0.0,1087.4,1
68051153,3500.0,257490.52,195.0,0.0,0
88199460,370964.0,635958.62,1295.0,0.0,1
65948703,48366.0,159255.41,2310.0,0.0,0
29768535,15920.0,177698.03,0.0,0.0,1
40864017,572300.0,1204788.21,0.0,0.0,1
71318930,380669.0,422864.34,3039.0,170.0,1
559917,215161.0,817241.78,2667.0,0.0,1
47578863,157330.0,220159.95,6921.5,0.0,1
49117360,71941.0,239226.29,3859.0,2397.9,0
50452416,100.0,138433.07,0.0,0.0,1
14672721,31280.0,182281.89,0.0,0.0,1
35941928,12700.0,106388.4,0.0,0.0,1
5620816,50.0,134079.0,0.0,0.0,0
55073384,91e3,62668.4,356.0,7290.0,0
36564741,36e3,31125.49,0.0,0.0,0
62297746,726860.0,2205517.36,2786.0,5117.0,1
60296544,273718.0,376650.63,3362.0,725.0,0
16634239,50100.0,637703.71,9621.0,0.0,1
69160588,627080.0,664132.79,17694.0,1382.4,0
50988636,1204574.0,1278659.82,23468.13,0.0,1
20116313,4028653.11,3939471.04,30724.0,19545.1,0
29167135,176890.0,165704.21,3554.0,0.0,0
98223005,181.62,264528.47,0.0,0.0,0
56936197,625185.37,1269171.44,32922.0,0.0,1
19655077,967959.33,1288431.33,2660.43,0.0,1
23410682,15717.81,439519.4,0.0,0.0,1
17081083,8757188.62,9259794.1,2995.0,2376.0,1
48433830,10196103.0,9568846.85,42664.32,6831.4,0
61764389,7750.0,327100.0,0.0,0.0,1
30141443,5e3,485177.83,17249.3,2397.1,1
15455653,71078.0,460120.32,3972.0,500.0,0
48510964,236100.0,232609.89,0.0,0.0,1
36024071,2850775.0,2842429.1,462.0,0.0,1
11397041,872e3,870590.0,0.0,0.0,0
32508187,0.0,16500.0,0.0,0.0,1
62247620,218017.52,333754.35,3887.0,0.0,0
25655267,541711.17,1425994.07,81244.87,0.0,1
3031425,1188983.0,1288211.6,468.0,352.0,0
30168354,0.0,305928.68,0.0,0.0,0
91219803,350867.85,703480.52,2057.0,10136.83,0
4631488,32300.0,213026.14,0.0,0.0,1
1828229,0.0,160962.09,0.0,4131.5,0
78308523,159601.0,90130.49,0.0,5840.0,1
3202482,352572.91,899042.97,15419.5,0.0,1
6222309,51161.7,380254.92,322.0,592.15,0
11259870,21700.0,2900.0,0.0,0.0,0
63497183,111050.0,107460.0,0.0,0.0,1
21283235,0.0,22e3,0.0,0.0,1
51166609,449702.18,135453.7,0.0,0.0,0
35825600,984727.56,943760.38,17942.0,4497.15,1
40218137,847781.0,844174.85,8683.0,12012.7,0
26746693,183346.41,346361.89,13266.9,11753.65,0
59875440,96149.5,463811.13,0.0,0.0,0
61511533,16e3,273685.15,921.27,4515.8,1
49856670,1104049.0,2664971.0,46997.07,1390.04,0
37134646,1647684.0,1814240.95,7606.7,278.1,1
25578110,5e3,447124.0,0.0,0.0,0
92949824,168e3,362913.82,212.2,0.0,0
71966814,1132362.67,1638268.16,10369.0,980.0,0
32377246,110577.0,145696.12,1531.0,315.79,1
67444980,633739.0,1721004.24,14048.6,21342.85,0
82772349,2271553.25,2375050.81,55245.26,1554.0,1
68346269,207815.83,1566522.24,37646.0,12260.3,0
76440998,45510.0,71653.63,260.0,0.0,0
30393563,35880.0,367366.89,0.0,2069.4,1
83706252,209500.0,507787.82,0.0,760.0,1
66380446,1296e3,1254516.22,4013.0,41895.35,0
71348421,52184.52,368845.54,1402.0,0.0,0
25992960,1933200.0,1933266.2,15482.72,9064.0,0
50337369,125200.0,526104.0,800.0,0.0,0
29551787,233800.0,233800.0,0.0,0.0,0
31367980,100.0,1206583.85,8248.0,58.8,1
44339982,16610.0,42050.0,0.0,0.0,1
31295824,138058.4,535421.83,58807.0,1e3,1
88953978,231450.0,201906.22,6865.0,0.0,0
65773526,2678822.0,3062111.93,2640.0,5215.0,0
47917274,654812.0,721274.12,7142.0,2072.7,1
34234802,1268858.91,2042856.51,5275.5,16041.0,1
1893992,101576.0,314251.98,0.0,0.0,0
79471746,632040.0,815154.28,3084.5,875.0,0
24711252,206900.0,1433045.88,13465.1,0.0,1
22970531,359194.31,388972.54,2713.0,0.0,1
91174737,160160.0,1390890.29,0.0,0.0,1
7822048,0.0,163769.23,5503.0,0.0,1
29982886,317700.0,301762.0,0.0,0.0,0
39557023,174364.71,436992.53,0.0,0.0,0
62025965,35962.0,295925.57,24183.61,5032.0,0
20387931,717416.18,3279421.7,3672.0,0.0,1
34706470,1001.0,294020.39,600.0,0.0,0
21239347,62e3,307642.0,0.0,0.0,1
32393883,37150.0,108273.35,2329.9,452.0,1
1122742,14900.0,200952.0,0.0,0.0,0
63281295,124019.56,11274875.3,565.0,6563.5999999999995,1
19645909,8e4,566718.78,3633.6,12856.2,0
20545587,758322.51,515879.49,0.0,0.0,1
50796712,20495.0,248688.82,0.0,0.0,1
41755196,1338907.22,1731666.17,62640.25,16931.8,0
84365979,35114.19,336811.59,0.0,0.0,1
78085289,10835333.67,16442893.95,1545.0,2484.5,1
83212336,61460.0,287571.0,0.0,0.0,0
384494,443378.06,1829295.27,30878.6,13280.85,0
39819120,20592209.0,20134031.16,91654.67,23316.78,1
83561383,263121.0,254444.98,6016.0,1784.16,0
65384696,1539376.42,3070874.61,68916.5,797.0,1
47756783,557958.0,1530013.74,0.0,0.0,1
66452033,112650.0,495551.84,0.0,0.0,0
61236438,12e3,499469.47,0.0,1700.2,1
74415632,257677.0,175265.12,0.0,130.0,0
3622602,26650.0,377591.9,3616.0,0.0,0
85220654,6475.96,133862.98,0.0,4323.93,0
62807869,487600.0,379945.3,0.0,0.0,1
60666238,820501.44,987408.42,0.0,0.0,0
7992478,31700.97,365265.97,100.0,0.0,0
17256393,388650.0,277293.63,0.0,0.0,0
9894840,0.0,136940.0,0.0,0.0,0
55271010,7650.0,331379.5,0.0,0.0,1
36870445,2628439.1,4742818.28,37890.0,4227.5,1
96513118,214806.08,455620.6,40.0,0.0,0
7736277,61798.96,429788.82,0.0,263.5,1
58040316,986299.0,1005809.31,1693.0,568.55,0
94885774,9600.0,410501.0,0.0,0.0,0
69284349,386500.0,434788.31,0.0,0.0,1
36610379,24272.0,352443.72,2890.0,308.5,0
61990441,4e3,234766.76,0.0,0.0,1
46448575,3654150.7,3550309.62,12657.5,7059.57,0
61931318,28800.0,413011.92,712.0,8220.5,1
20249071,381847.21,1023519.3,43035.18,29050.72,0
78212002,325488.73,454442.2,4763.0,6902.2,0
55251709,1155772.2,1405753.57,0.0,0.0,1
80247250,302360.0,1020297.2,0.0,0.0,1
29674480,0.0,1019255.8,0.0,0.0,1
77981085,257796.0,630860.35,17270.3,0.0,1
30490199,518072.0,565603.04,5025.0,0.0,0
47840826,1347583.0,1362416.2,3641.54,312.0,0
90610152,742977.06,1217829.4,11664.5,3265.0,1
61715380,0.0,240801.26,0.0,0.0,0
43979678,826035.81,1293907.84,18981.8,266.0,1
30844520,0.0,180162.75,0.0,0.0,0
63757881,2995.0,813535.27,0.0,1964.0,1
39214736,93881.0,977046.48,17503.68,9586.6,0
99917144,3600.0,419780.98,0.0,0.0,0
20480882,94040.0,592998.56,0.0,0.0,1
78103849,99842.82,317382.84,0.0,0.0,0
52219061,4917789.88,4610605.15,11225.0,306.75,1
70790743,114630.0,382979.14,1736.0,3849.9,0
97071507,600590.0,600185.47,3291.0,0.0,1
18319720,314651.0,542691.62,6339.0,5604.85,1
85635,15500.0,0.0,0.0,0.0,1
59733395,21900.0,242820.0,0.0,0.0,1
74590997,918209.23,1145885.92,18664.2,0.0,1
4228839,169923.0,405191.8,0.0,0.0,0
47273305,235650.0,1302555.99,2045.0,4769.0,1
69602101,1018836.5,1035310.09,8453.0,0.0,0
3491578,0.0,140629.08,0.0,0.0,1
35916400,106649.26,345110.91,68.0,990.0,0
17580250,4e3,816875.83,4561.72,7895.0,1
33333541,251090.0,358884.49,0.0,0.0,0
58970569,226183.0,409571.63,14804.67,6088.8,1
73021553,1014393.74,1611502.37,3815.3199999999997,110.0,0
89547703,439616.19,423437.6,1467.0,0.0,1
71316366,146035.0,690338.68,939.42,1529.59,0
98901610,0.0,335400.69,0.0,0.0,1
97993598,18500.0,426817.15,23241.97,0.0,0
46982480,366125.32,692223.27,3150.18,0.0,0
9276986,318350.0,220950.87,0.0,0.0,1
43467285,43870.0,66138.6,0.0,0.0,0
57293688,84345.0,787211.43,23067.5,2869.55,0
64947376,1e3,91147.76,215.0,0.0,1
98918648,691775.0,691439.95,0.0,0.0,1
6519857,47204.0,747712.38,1100.0,0.0,1
35498425,3e3,1918796.25,11451.0,0.0,1
35184532,0.0,9600.0,0.0,0.0,0
84576470,109651.0,162506.22,0.0,0.0,0
35709310,129100.0,360035.7,2706.92,0.0,0
27241373,162120.0,155853.62,0.0,700.52,0
84734182,0.0,30772.97,0.0,0.0,1
25259924,67745.79,121893.44,13637.65,1275.75,0
63690311,19200.0,143893.77,0.0,0.0,0
18048133,271510.0,496191.47,3652.3,0.0,1
31984797,597700.0,229496.42,1244.0,0.0,1
17755070,12050.0,249616.9,0.0,0.0,0
40980777,517559.77,827370.38,753.0,0.0,0
87317286,763599.65,990137.89,22262.92,3196.0,0
81646318,6e4,179365.5,0.0,0.0,0
93043169,356121.0,775024.21,0.0,0.0,0
3620801,294928.22,1291168.98,32995.53,8809.75,0
9819899,143300.0,825738.22,0.0,0.0,1
47527335,156310.0,266183.91,0.0,320.0,0
57215636,757756.81,698787.47,3762.0,1135.0,0
2641592,8220.0,743422.8,23978.9,14330.75,0
60061070,54498.49,1031875.66,16709.0,5800.5,0
95658180,611161.5,650638.04,0.0,0.0,1
82356324,725049.6,1332430.8,8288.1,5070.5,0
57753982,705190.19,1100780.32,0.0,3810.0,0
3825193,10910.0,162535.1,0.0,1518.4,1
18389379,6e4,180391.04,0.0,0.0,1
84179112,0.0,87050.0,0.0,0.0,1
84714077,165002.0,324935.85,0.0,0.0,1
38666640,78550.0,518065.27,1961.0,0.0,0
1691972,175400.0,404248.39,0.0,0.0,1
6764684,0.0,318224.88,0.0,0.0,0
3294989,129445.0,506603.49,0.0,0.0,0
39564093,29100.0,585740.28,2088.38,1574.5,0
67257684,0.0,554904.57,0.0,3e3,1
11931236,50250.0,204020.01,2459.0,0.0,0
60632738,0.0,337851.85,7373.75,0.0,0
97913958,2747786.0,3449526.15,160154.35,19853.05,1
32328212,19e3,260938.42,0.0,0.0,0
58568712,862200.0,568070.89,5670.0,596.7,0
18825101,877500.0,1247640.86,0.0,4930.2,0
68668303,333942.93,654314.45,2450.0,374.0,0
95047101,3504973.05,3573376.96,45014.26,6618.77,1
13672389,50460.0,171908.49,0.0,0.0,0
7515266,132057.02,153745.14,188.0,0.0,0
66817404,203450.0,563364.07,0.0,0.0,0
60693557,5e3,146938.0,0.0,0.0,0
80698386,413050.0,411958.66,84.0,0.0,1
55392310,354900.0,438189.1,0.0,0.0,0
58163794,54200.0,1526633.29,8649.83,4104.9,1
77253263,86280.0,494276.12,178.3,756.0,0
35970002,46700.0,63101.92,0.0,0.0,0
57757650,1032800.0,1154389.21,0.0,0.0,0
58461952,5626.05,116607.69,0.0,0.0,1
